Account type,Year,Name
Lobbyist,2015,"Michael Morris (Beacon Strategies Group, LLC)"
Lobbyist,2015,Rebecca Morris
Lobbyist,2015,"Michael G Morris (Outside In Strategies, LLC)"
Lobbyist,2015,Jeff Morris
Lobbyist,2015,James Thomas Morris (Quinn and Morris)
Lobbyist,2015,Sean Michael Morrissey (Card And Associates)
Lobbyist,2015,"Sean M. Morrissey (Morrissey & Associates, LLC)"
Lobbyist,2015,Matthew A. Morrissey
Lobbyist Organisations,2015,"Morrissey & Associates, LLC"
Lobbyist,2015,Russet Morrow
Lobbyist,2015,Abraham E. Morse
Lobbyist,2015,Kelsey Morse
Lobbyist,2015,Margaret L. Morton
Lobbyist,2015,Samantha Jane Morton
Lobbyist,2015,"Patrick J. Moynihan (Patrick J. Moynihan, Esq.)"
Lobbyist,2015,"Sean P. Moynihan (The Moynihan Group, LLC)"
Lobbyist,2015,Kevin P Mullally
Lobbyist,2015,Richard Mullane
Lobbyist,2015,Elizabeth A Mullen (McGlynn and McGlynn)
Lobbyist,2015,Michael P Mullen Jr.
Lobbyist,2015,"Mary Ann Mulligan (Governmental Strategies, Inc.)"
Lobbyist,2015,"Kevin Mulvey (Dewey Square Group, LLC)"
Lobbyist,2015,Daniel S Mumbauer
Lobbyist,2015,"Nikki Muradian (The Brennan Group, Inc.)"
Lobbyist,2015,Daniel John Murphy
Lobbyist,2015,William Murphy
Lobbyist,2015,Eva Murphy
Lobbyist,2015,Elizabeth Murphy
Lobbyist,2015,"John P. Murphy (Massachusetts Insurance Federation, Inc.)"
Lobbyist,2015,John P. Murphy
Lobbyist,2015,John A Murphy
Lobbyist,2015,Dennis Michael Murphy (Ventry Associates LLP)
Lobbyist Organisations,2015,Murphy Donoghue Partners
Lobbyist,2015,"John E. Murphy, Jr. (Murphy Donoghue Partners)"
Lobbyist,2015,Timothy Murray
Lobbyist,2015,Kia Murrell
Lobbyist,2015,michael j muse (michael muse attorney @ law)
Lobbyist,2015,Michael Muse (Rauschenbach Associates)
Lobbyist,2015,MIchelle Laura Nadow
Lobbyist,2015,Guy K. Nagahama
Lobbyist,2015,Susan K Nagl
Lobbyist,2015,Martin T. Nastasia (Brown Rudnick LLP)
Lobbyist,2015,Linda Naval
Lobbyist Organisations,2015,"Neal B. Costello, Counselor At Law"
Lobbyist,2015,Mary Nee
Lobbyist,2015,Mark Evan Nehring
Lobbyist,2015,John Nelson
Lobbyist Organisations,2015,Nelson Mullins
Lobbyist,2015,Francis J. Nemia
Lobbyist,2015,Nickey Nesbeth
Lobbyist,2015,Mitchell A. Neuhauser (RAI Services Company)
Lobbyist Organisations,2015,New Boston Strategies Group Ltd
Lobbyist,2015,Joseph Newman
Lobbyist,2015,"David Eric Newman (The Strategy Group, Inc.)"
Lobbyist,2015,Patricia Lynn Nicholas
Lobbyist,2015,David Nichols
Lobbyist,2015,Christopher Niles (O'Neill and Associates)
Lobbyist,2015,Carl Anders Nilsson (Field First)
Lobbyist Organisations,2015,Nixon Peabody LLP
Lobbyist,2015,Margaret M. Nolan
Lobbyist,2015,Gregg P Nolan (The Nolan Group)
Lobbyist,2015,Linda M Noonan
Lobbyist,2015,Albert H. Norman
Lobbyist,2015,Christopher T Norris
Lobbyist Organisations,2015,Northbridge Environmental Management Consultants
Lobbyist,2015,Wendy K Northcross
Lobbyist Organisations,2015,"Northeast Solar Design Associates, LLC"
Lobbyist Organisations,2015,"Northwind Strategies, LLC"
Lobbyist,2015,Emily Norton
Lobbyist,2015,Jed M. Nosal (Brown Rudnick LLP)
Lobbyist,2015,Craig A Nowacki
Lobbyist,2015,Matthew James Noyes
Lobbyist,2015,John Nunnari
Lobbyist Organisations,2015,Nutter McClennen & Fish
Lobbyist,2015,"Neil O'Brien (Brian S. Hickey and Associates, Inc.)"
Lobbyist,2015,Maureen O'Brien
Lobbyist,2015,Francis C. O'Brien
Lobbyist,2015,"Daniel O'Brien (The Brennan Group, Inc.)"
Lobbyist,2015,Susan Silver O'Connor
Lobbyist,2015,"David L O'Connor (ML Strategies, LLC)"
Lobbyist,2015,Richard J O'Connor (Nixon Peabody LLP)
Lobbyist,2015,Thomas O'Connor
Lobbyist,2015,Tara O'Donnell (Murphy Donoghue Partners)
Lobbyist,2015,Robert Francis O'Koniewski
Lobbyist,2015,Timothy Francis O'Leary
Lobbyist,2015,Erin O'Leary
Lobbyist,2015,Amy O'Leary
Lobbyist,2015,Shelly O'Neill (O'Neill and Associates)
Lobbyist,2015,Thomas O'Neill (O'Neill and Associates)
Lobbyist Organisations,2015,O'Neill and Associates
Lobbyist,2015,Michael D O'Reilly
Lobbyist,2015,"Elaine O'Reilly (Governmental Strategies, Inc.)"
Lobbyist,2015,Mark O'Rourke
Lobbyist,2015,Vincent Francis O'Rourke
Lobbyist,2015,Pamela O'Sullivan
Lobbyist,2015,Paul J. O'Sullivan (O'Sullivan & Associates)
Lobbyist,2015,Paul J. O'Sullivan (The Delahunt Group)
Lobbyist Organisations,2015,O'Sullivan & Associates
Lobbyist,2015,"Stacey A Ober (Craven & Ober Policy Strategists, LLC)"
Lobbyist,2015,Amanda Lynn Oberlies
Lobbyist,2015,Michael Vincent OBrien
Lobbyist Organisations,2015,OFFICES OF GERARD D'AMICO
Lobbyist,2015,Robert J Oftring Jr.
Lobbyist,2015,Ryanne DuBois Olsen
Lobbyist,2015,"Robert A. Olson (R. Olson Law Office, PLLC)"
Lobbyist,2015,James J Oppedisano
Lobbyist,2015,Alysia M. Ordway
Lobbyist,2015,Linda Orel
Lobbyist,2015,Francis Orlando
Lobbyist,2015,Joseph Oros
Lobbyist,2015,Jeannette M Orsino
Lobbyist,2015,Keith S Osburn
Lobbyist,2015,Lynn Ostrowski
Lobbyist,2015,"Edward E OSullivan (Capital Associates, Inc.)"
Lobbyist Organisations,2015,"Outside In Strategies, LLC"
Lobbyist,2015,Jason Palitsch
Lobbyist,2015,Jose Palma
Lobbyist,2015,Steven Christopher Panagiotakois (Steven Panagiotakos)
Lobbyist,2015,Cate Paolino
Lobbyist,2015,Alexis Achilles Papali
Lobbyist,2015,Valerie Irene Paric
Lobbyist Organisations,2015,"Park Street Strategies, LLC"
Lobbyist,2015,Audra Parker
Lobbyist,2015,Stacey L Parker
Lobbyist,2015,Mary Lee Parsons
Lobbyist,2015,Krina Chrisna Patel
Lobbyist Organisations,2015,"Patrick J. Moynihan, Esq."
Lobbyist Organisations,2015,Paul E. Caron Associates
Lobbyist Organisations,2015,Paul Kujawski DBA Paul Kujawski Consulting
Lobbyist,2015,Andrew Paven (O'Neill and Associates)
Lobbyist,2015,Steve Payne
Lobbyist,2015,"Charles Payson (Liberty Square Group, Inc.)"
Lobbyist,2015,Caitlin Sumner Peale Sloan
Lobbyist,2015,Steven C Pearlman
Lobbyist,2015,Arthur Pearson
Lobbyist,2015,Kirstie Laura Pecci
Lobbyist,2015,Brandon Peck (Flywheel Government Solutions)
Lobbyist,2015,Elizabeth Marie Peck
Lobbyist,2015,Jennifer A. Pederson
Lobbyist,2015,M. Keith Peifer
Lobbyist,2015,Lora M. Pellegrini
Lobbyist,2015,Kevin Penders (Keegan Werlin LLP)
Lobbyist,2015,"Jeff Perkins, Esq."
Lobbyist,2015,Allyson B Perron
Lobbyist,2015,Vincent Perrone
Lobbyist,2015,Pamela M Perry
Lobbyist,2015,Ingrid Peschke
Lobbyist Organisations,2015,Peter C. McCarthy
Lobbyist Organisations,2015,"Peter T. Robertson, Attorney at Law"
Lobbyist,2015,Constance D. Peters
Lobbyist,2015,David A Petraglia
Lobbyist,2015,Melissia Petro
Lobbyist,2015,Robert Lawrence Petrucelli
Lobbyist,2015,"Paul Pezzella (Dewey Square Group, LLC)"
Lobbyist,2015,Paul M. Pezzella (Pezzella and Company)
Lobbyist Organisations,2015,Pezzella and Company
Lobbyist,2015,Nathan Tuan Pham
Lobbyist,2015,"Melinda M. Phelps (Bulkley, Richardson and Gelinas, LLP)"
Lobbyist,2015,Thomas Joseph Philbin
Lobbyist,2015,Christopher Richard Philbin
Lobbyist Organisations,2015,"Philip W. Johnston Associates, LLC"
Lobbyist,2015,Sherley Phillips
Lobbyist Organisations,2015,"Pierce Atwood, LLP"
Lobbyist Organisations,2015,"Pilgrim Strategies, LLC"
Lobbyist,2015,Anthony Dino Pini
Lobbyist,2015,Julie B. Pinkham
Lobbyist,2015,Johanne Pino
Lobbyist,2015,Thomas Knox Plihcik
Lobbyist Organisations,2015,"Podesta Group, Inc."
Lobbyist,2015,Christine Poff
Lobbyist,2015,Michael William Polebaum (Gateway Public Solutions)
Lobbyist,2015,Thomas David Policelli
Lobbyist Organisations,2015,Political Advantage LLC
Lobbyist,2015,Max Pomeranc
Lobbyist,2015,Carrie Porterfield
Lobbyist Organisations,2015,Potomac Communications Strategies
Lobbyist,2015,"John M. Pourbaix, Jr."
Lobbyist,2015,W. David Power
Lobbyist,2015,Lonnie Austin Powers
Lobbyist Organisations,2015,Preti Strategies
Lobbyist,2015,Mark Price
Lobbyist,2015,Mary Price
Lobbyist,2015,Rebecca Pries
Lobbyist,2015,Nicholas Primpas
Lobbyist,2015,Nathan Daniel Proctor
Lobbyist,2015,Kenneth David Pruitt
Lobbyist Organisations,2015,Public Policy Advisors
Lobbyist,2015,Elizabeth Pujolas
Lobbyist,2015,Nick Puleo
Lobbyist,2015,Francis Pullaro
Lobbyist,2015,Daniel Paul Pullium
Lobbyist,2015,Dana Pullman
Lobbyist,2015,Victoria Pulos
Lobbyist,2015,Anthony Major Puntin
Lobbyist,2015,Blythe Purdin
Lobbyist,2015,James H Quaintance
Lobbyist,2015,Brian M. Quigley (Brian M. Quigley)
Lobbyist,2015,Jack Quinn
Lobbyist,2015,John E. Quinn
Lobbyist,2015,Bridget Katherine Quinn
Lobbyist Organisations,2015,Quinn and Morris
Lobbyist Organisations,2015,"R. Olson Law Office, PLLC"
Lobbyist,2015,Amy G. Rabinowitz
Lobbyist,2015,Karen Rafeld
Lobbyist,2015,Vincent James Ragucci III
Lobbyist Organisations,2015,RAI Services Company
Lobbyist,2015,Jeevan Ramapriya
Lobbyist,2015,Beth Ramey
Lobbyist,2015,Kevin Joseph Rasch
Lobbyist,2015,Will Rasky (Rasky Baerlein Strategic Communications)
Lobbyist Organisations,2015,Rasky Baerlein Strategic Communications
Lobbyist,2015,Henri S Rauschenbach (Rauschenbach Associates)
Lobbyist,2015,Henri S Rauschenbach (Smith & Rauschenbach)
Lobbyist Organisations,2015,Rauschenbach Associates
Lobbyist,2015,"Anthony William Ravosa (Vince Group, Inc.)"
Lobbyist,2015,James Warren Razsa
Lobbyist,2015,Darren Reaman
Lobbyist,2015,Phil Reason
Lobbyist,2015,Candace Reddy
Lobbyist,2015,James P Redmond
Lobbyist,2015,Mark L. Reed
Lobbyist,2015,Diana Reed
Lobbyist,2015,John R Regan
Lobbyist,2015,James M Reger
Lobbyist Organisations,2015,"Regulatory Management Counselors, P.C."
Lobbyist,2015,William G Rehrey
Lobbyist,2015,Shannon A. Reilly
Lobbyist,2015,Kathi-Anne Reinstein
Lobbyist,2015,William C. Rennie
Lobbyist,2015,Kathleen Bolcar Rever
Lobbyist,2015,Maddie Ribble
Lobbyist,2015,"Joseph A. Ricca (Dewey Square Group, LLC)"
Lobbyist,2015,E. Heidi Ricci
Lobbyist,2015,Peter S Rice (DLA Piper LLP)
Lobbyist,2015,Gary P Richard
Lobbyist,2015,Stephanie R. Richardson
Lobbyist,2015,Zoe Porter Richman
Lobbyist,2015,Gary Riddle
Lobbyist,2015,"Charlene D. Rideout (Kearney, Donovan & McGee, P.C.)"
Lobbyist,2015,John Rimas
Lobbyist,2015,Robert A Rio
Lobbyist,2015,Kathleen Riordan
Lobbyist,2015,Ronald John Ritchie
Lobbyist,2015,Roxana Rivera
Lobbyist,2015,Louis Rizoli (Locke Lord Public Policy Group LLC)
Lobbyist Organisations,2015,Robert Finneran Consulting Services
Lobbyist Organisations,2015,Robert S. Barry Consulting
Lobbyist Organisations,2015,"Robert White Associates, Inc."
Lobbyist,2015,John Robertson
Lobbyist,2015,"Peter T. Robertson (Peter T. Robertson, Attorney at Law)"
Lobbyist,2015,"Stephen G Roche (The Victory Group, Inc.)"
Lobbyist,2015,"Robert P Rodophele (Ferriter Scobbo & Rodophele, PC)"
Lobbyist,2015,Robert P. Rodophele (RAI Services Company)
Lobbyist,2015,John Curtis Rogers
Lobbyist,2015,Richard M Rogers
Lobbyist,2015,Kathryn Rogers
Lobbyist,2015,Jessica Catherine Rollins
Lobbyist,2015,Nichlas Brock Romano
Lobbyist,2015,Devin Romanul
Lobbyist,2015,"Maureen E Rooney (Capital Associates, Inc.)"
Lobbyist,2015,James Rooney
Lobbyist,2015,Lindsay Ann Rooney
Lobbyist,2015,Winthrop Cole Roosevelt
Lobbyist,2015,James Roosevelt
Lobbyist,2015,Stephen Rosario
Lobbyist,2015,Carol V Rose
Lobbyist,2015,"Jan Z Rose (McDermott, Quilty & Miller, LLP)"
Lobbyist Organisations,2015,Rosewood Consulting LLC
Lobbyist,2015,Laura Jean Rosi
Lobbyist,2015,Brian P Rosman
Lobbyist,2015,Grace C Ross
Lobbyist,2015,Karin Ross
Lobbyist,2015,Katherine Roth
Lobbyist,2015,Peter Rothstein
Lobbyist,2015,Laura Rotolo
Lobbyist,2015,Timothy Roughan
Lobbyist,2015,Kate-Marie Roycroft
Lobbyist,2015,Staci Melissa Rubin
Lobbyist,2015,Jerome Edwward Rubin
Lobbyist,2015,"Doug Rubin (Northwind Strategies, LLC)"
Lobbyist,2015,Randal Dewitt Rucker
Lobbyist,2015,Robert Ruddock (Locke Lord Public Policy Group LLC)
Lobbyist,2015,Deborah Ruhe
Lobbyist,2015,Wendy L. Rundle
Lobbyist,2015,Jennifer Kate Rushlow
Lobbyist,2015,"Robert R Russell (Regulatory Management Counselors, P.C.)"
Lobbyist,2015,Becca Ruttenberg (The Novus Group)
Lobbyist,2015,Nancy K Ryan
Lobbyist,2015,Carolyn Ryan
Lobbyist,2015,"Robert J Ryan (ML Strategies, LLC)"
Lobbyist,2015,Stephen James Ryan
Lobbyist,2015,"William Ryan (Philip W. Johnston Associates, LLC)"
Lobbyist,2015,"William Ryan (Pilgrim Strategies, LLC)"
Lobbyist,2015,Jennifer Louise Ryan
Lobbyist,2015,William E. Ryan (William E. Ryan Associates)
Lobbyist,2015,William Joseph Ryder
Lobbyist,2015,Jamie A Sabino
Lobbyist,2015,Carla M. Saccone
Lobbyist,2015,Dan Sachs
Lobbyist,2015,Jeffrey W Sacks (Nixon Peabody LLP)
Lobbyist,2015,Stuart Saginor
Lobbyist,2015,Andrew Lawrence Salmon
Lobbyist,2015,Thomas Samoluk
Lobbyist,2015,A Wayne Sampson
Lobbyist,2015,Stephanie Sanchez
Lobbyist,2015,Jacob Allen Sanders
Lobbyist,2015,Kevin B. Sanginario
Lobbyist,2015,Michael David Sargent
Lobbyist,2015,Leo V. Sarkissian
Lobbyist,2015,John P Sarro
Lobbyist,2015,John R. Sasso (Advanced Strategies)
Lobbyist,2015,Elizabeth Douglas Saunders
Lobbyist,2015,Michael V. Saxl (Maine Street Solutions)
Lobbyist,2015,Carolyn Scafidi
Lobbyist,2015,Brian David Scales
Lobbyist,2015,Kenneth Scanzio
Lobbyist,2015,Paul Scapicchio (The Novus Group)
Lobbyist,2015,Samantha Schenk (O'Neill and Associates)
Lobbyist,2015,Diane Marie Scherrer
Lobbyist,2015,D. Eric Schippers
Lobbyist,2015,Kathryn Elizabeth Schmidt
Lobbyist,2015,John R. Schneider
Lobbyist,2015,Jonathan Schreiber
Lobbyist,2015,Eric Hinman Schultz
Lobbyist,2015,Malisa Schuyler
Lobbyist,2015,Elizabeth Schwab
Lobbyist,2015,Nathan Alexander Schwan
Lobbyist,2015,Victoria Jean Sclafani
Lobbyist,2015,Melissa A Scorzoni (Nutter McClennen & Fish)
Lobbyist,2015,Christian R. Scorzoni (Travaglini Eisenberg Kiley LLC)
Lobbyist,2015,Laura E. Scott
Lobbyist,2015,William Harold Scully
Lobbyist,2015,Scott Sebastian
Lobbyist,2015,Amanda Sebert
Lobbyist,2015,Chelsea M Sedani
Lobbyist,2015,Matthew Robert Segal
Lobbyist,2015,David H Segal
Lobbyist Organisations,2015,"Segal Roitman, LLP"
Lobbyist,2015,"James W. Segel (ADS Ventures, Inc.)"
Lobbyist,2015,Matthew Selig
Lobbyist,2015,Jessica Seney
Lobbyist,2015,Andrea J Serlin (Serlin Haley LLP)
Lobbyist Organisations,2015,Serlin Haley LLP
Lobbyist,2015,Susan H Servais
Lobbyist,2015,Ashley Settles
Lobbyist,2015,Edwin J. Shanahan
Lobbyist Organisations,2015,Shanley Fleming Boksanski & Cahill
Lobbyist,2015,Melissa D Shannon
Lobbyist,2015,"David K Shapiro (Bay State Strategies Group, LLC.)"
Lobbyist,2015,Peter Samuel Shattuck
Lobbyist,2015,Karen Lynne Shaughnessy
Lobbyist,2015,"Frank Shea (Bay State Strategies Group, LLC.)"
Lobbyist,2015,Richard Shea
Lobbyist,2015,David Sheehan
Lobbyist,2015,Elizabeth Christine Sheehan Castro
Lobbyist,2015,Peter Shelley
Lobbyist,2015,John P. Sheridan
Lobbyist,2015,Elissa Nelson Sherman
Lobbyist,2015,Christopher Patrick Sherman
Lobbyist,2015,Elizabeth Shevlin
Lobbyist,2015,Richard Sheward
Lobbyist,2015,Harry Shulman
Lobbyist,2015,Eric Gregory Shupin
Lobbyist,2015,Michael Shutley
Lobbyist,2015,Dmitri Siegel
Lobbyist,2015,"Marvin Siflinger (Concord Square Planning & Development, Inc.)"
Lobbyist,2015,"Stephen J Silveira (ML Strategies, LLC)"
Lobbyist,2015,Lois Simon
Lobbyist,2015,Cathryn M Simon (Preti Strategies)
Lobbyist,2015,Lisa Simonetti (Hub Strategies)
Lobbyist,2015,"Erin B Sinclair (Considine & Furey, LLP)"
Lobbyist,2015,Marci Sindell
Lobbyist,2015,Dan Sinnott
Lobbyist,2015,Leslie Ann Siphers
Lobbyist,2015,Jon K Skarin
Lobbyist,2015,Kathleen Skinner
Lobbyist,2015,Brooke E. Skulley
Lobbyist,2015,Benjamin D. Slavet
Lobbyist,2015,Molly J Slingerland (Altria Client Services LLC and its Affiliates)
Lobbyist,2015,E Michael Sloman
Lobbyist,2015,Tamara C. Small
Lobbyist,2015,Rachel Julia Smit
Lobbyist,2015,Cheryl Rebecca Smith
Lobbyist,2015,Dennis A Smith (Dennis A. Smith Associates)
Lobbyist,2015,Robert J. Smith
Lobbyist,2015,Edward Smith
Lobbyist,2015,Edward James Smith (Law Office of Edward J Smith)
Lobbyist,2015,william brooks smith
Lobbyist,2015,Amy Smith
Lobbyist,2015,Greg Smith
Lobbyist,2015,Dennis A Smith (Smith & Rauschenbach)
Lobbyist,2015,"James E. Smith (Smith, Costello & Crawford)"
Lobbyist Organisations,2015,Smith & Rauschenbach
Lobbyist Organisations,2015,"Smith, Costello & Crawford"
Lobbyist,2015,Martha Smith-Blackmore
Lobbyist,2015,Adam Snodgrass
Lobbyist,2015,Nichole Rose Snow
Lobbyist,2015,Elena Beth Sokolow-Kaufman
Lobbyist,2015,Sharon Lile Solomon
Lobbyist,2015,Elizabeth Ann Soule
Lobbyist,2015,Stephen E Sousa
Lobbyist,2015,Debbie Sousa
Lobbyist,2015,David G. Spackman
Lobbyist,2015,Arthur Spector
Lobbyist,2015,"John J Spillane (Spillane & Spillane, LLP)"
Lobbyist,2015,"Michael J Spillane (Spillane & Spillane, LLP)"
Lobbyist Organisations,2015,"Spillane & Spillane, LLP"
Lobbyist,2015,Christopher Spinazzola (Clappazzola Partners)
Lobbyist,2015,Ian Springsteel
Lobbyist,2015,Michael E. Sroczynski
Lobbyist,2015,Peter Stahl
Lobbyist,2015,Jesse Stanesa
Lobbyist,2015,Zach Stanley (Rasky Baerlein Strategic Communications)
Lobbyist,2015,Jennifer Stapleton
Lobbyist,2015,Lorna Stark
Lobbyist,2015,"Charles Stefanini (Charles Stefanini Consulting, LLC)"
Lobbyist,2015,Charles Stefanini (CK Strategies)
Lobbyist,2015,"Charles Stefanini (Corry Associates, LLC)"
Lobbyist,2015,Charles Stefanini (Public Policy Advisors)
Lobbyist,2015,Reva Stein
Lobbyist,2015,Nancy Stenberg
Lobbyist Organisations,2015,Stephen J Finnegan
Lobbyist,2015,"Nancy J Sterling (ML Strategies, LLC)"
Lobbyist Organisations,2015,Steven Panagiotakos
Lobbyist,2015,David Pierpont Stevens
Lobbyist,2015,Emily Stewart
Lobbyist,2015,Jonathan Thomas Stewart
Lobbyist,2015,Julie Stitzel
Lobbyist,2015,William C. Stock
Lobbyist,2015,Matthew Marler Stone
Lobbyist,2015,David Straus
Lobbyist,2015,Jessica Lee Strunkin
Lobbyist,2015,Kasey Declan Suffredini
Lobbyist,2015,Amy Sugimori
Lobbyist,2015,John L Sullivan
Lobbyist,2015,Michelle Sullivan
Lobbyist,2015,Neil Sullivan
Lobbyist,2015,"Kimberly Sullivan (Lynch Associates, Inc.)"
Lobbyist,2015,Gregory W Sullivan
Lobbyist,2015,Walter J Sullivan (Preti Strategies)
Lobbyist,2015,John Sutich
Lobbyist,2015,Susan Swanezy (Hodes Weill & Associates)
Lobbyist,2015,Sheila Sweeney
Lobbyist,2015,Timothy William Sweeney
Lobbyist,2015,"Raiyan Syed (Families for Excellent Schools Advocacy, Inc.)"
Lobbyist,2015,David Tamasi (Rasky Baerlein Strategic Communications)
Lobbyist,2015,Jonathan Tapper (Melwood Global)
Lobbyist,2015,"Janice Tatarka (Dewey Square Group, LLC)"
Lobbyist,2015,Genoveva Tavera
Lobbyist,2015,Whitney August Taylor
Lobbyist,2015,James Teixeira
Lobbyist,2015,Chris Ternet
Lobbyist,2015,Jeff Terrey (Rasky Baerlein Strategic Communications)
Lobbyist,2015,"Jamey Tesler (Greenberg Traurig, LLP)"
Lobbyist Organisations,2015,"The Brennan Group, Inc."
Lobbyist Organisations,2015,The Delahunt Group
Lobbyist Organisations,2015,The Glodis Group
Lobbyist Organisations,2015,"The Karol Group, Inc."
Lobbyist Organisations,2015,The Lawton Group
Lobbyist Organisations,2015,"The Malloy Group, Inc."
Lobbyist Organisations,2015,The Mount Vernon Group
Lobbyist Organisations,2015,"The Moynihan Group, LLC"
Lobbyist Organisations,2015,The Nolan Group
Lobbyist Organisations,2015,The Novus Group
Lobbyist Organisations,2015,"The Strategy Group, Inc."
Lobbyist Organisations,2015,"The Suffolk Group, LLC"
Lobbyist Organisations,2015,"The Victory Group, Inc."
Lobbyist Organisations,2015,Thomas Cremin
Lobbyist Organisations,2015,Thomas P Carney Associates
Lobbyist,2015,Douglas Michael Thompson
Lobbyist,2015,Douglas Neal Thompson
Lobbyist,2015,Michael F. Thompson
Lobbyist,2015,Brooke M Thomson
Lobbyist,2015,Charles Ivan Ticotsky
Lobbyist,2015,Kevin Tierney
Lobbyist,2015,"Joseph F. Timilty (Massachusetts Technology Group, Ltd.)"
Lobbyist Organisations,2015,Timothy Foley
Lobbyist,2015,Richard R Tisei (Preti Strategies)
Lobbyist,2015,Mary Clifford Tittmann
Lobbyist Organisations,2015,TMGregorio
Lobbyist,2015,"Edward T. Tobin III (Tobin Strategies, LLC)"
Lobbyist Organisations,2015,"Tobin Strategies, LLC"
Lobbyist,2015,"Lynda Tocci (Dewey Square Group, LLC)"
Lobbyist,2015,"Stephen P Tocco (ML Strategies, LLC)"
Lobbyist,2015,Sarah Granofsky Toce
Lobbyist,2015,Lindsay Toghill (O'Neill and Associates)
Lobbyist,2015,Steven Allen Tolman
Lobbyist,2015,Brianne M. Tolson
Lobbyist,2015,AnnMarie Tomasini
Lobbyist,2015,Robert C. Tommasino
Lobbyist,2015,Joseph F Toolan
Lobbyist,2015,"David M Torrisi (Andover Strategic Alliances, LLC.)"
Lobbyist,2015,David Michael Torrisi (Torrisi Strategic Advisors LLC)
Lobbyist Organisations,2015,Torrisi Strategic Advisors LLC
Lobbyist,2015,"Daniel Joseph Toscano (Drago and Toscano, LLP)"
Lobbyist,2015,"Daniel Toscano (Smith, Costello & Crawford)"
Lobbyist,2015,Elizabeth Anne Toulan
Lobbyist,2015,James Michael Tourkistas
Lobbyist,2015,Susan Tousignant
Lobbyist,2015,Erin Marie Trabucco
Lobbyist,2015,"Susan M Tracy (The Strategy Group, Inc.)"
Lobbyist,2015,Robert E. Travaglini (Travaglini Eisenberg Kiley LLC)
Lobbyist Organisations,2015,Travaglini Eisenberg Kiley LLC
Lobbyist,2015,Thomas Parks Traylor
Lobbyist,2015,w. george traylor (traylor assoc. inc.)
Lobbyist Organisations,2015,traylor assoc. inc.
Lobbyist,2015,Garrett Trierweiler
Lobbyist,2015,Douglas Troutman
Lobbyist,2015,Carol J. Trust
Lobbyist,2015,Kelly Beth Macri Turley
Lobbyist,2015,Ture Richard Turnbull
Lobbyist,2015,Veronica Turner
Lobbyist,2015,Kevin Turner
Lobbyist,2015,Paul M Tuttle
Lobbyist,2015,Samuel R. Tyler
Lobbyist,2015,Rachel Elizabeth Unger
Lobbyist,2015,Shannon Urban
Lobbyist,2015,Maureen Vacca
Lobbyist,2015,Daniel Valdespino
Lobbyist,2015,Frank Valeri
Lobbyist,2015,James E Vallee (Nixon Peabody LLP)
Lobbyist,2015,Margaret Harwood Van Deusen
Lobbyist,2015,Chris J VanDeHoef
Lobbyist,2015,Alyssa Vangeli
Lobbyist,2015,Gregory Vasil
Lobbyist,2015,Paul B Vasington
Lobbyist,2015,Mark Vattes
Lobbyist,2015,Matthew A Veno
Lobbyist Organisations,2015,Ventry Associates LLP
Lobbyist,2015,William B. Vernon
Lobbyist Organisations,2015,"Vince Group, Inc."
Lobbyist,2015,"Michael Vito (Michael Vito & Associates, Inc.)"
Lobbyist,2015,"Michael J. Vito (Michael Vito & Associates, Inc.)"
Lobbyist,2015,Robert Vodicka
Lobbyist,2015,Margaret Vose
Lobbyist,2015,Mary Wachter
Lobbyist,2015,Nicole I Waickman
Lobbyist,2015,Patricia Kay Wajda
Lobbyist,2015,Leslie Walker
Lobbyist,2015,James L Wallace
Lobbyist,2015,"Ronna B. Wallace (Law Office of Edward J. Brennan, Jr)"
Lobbyist,2015,Ronna Bernstein Wallace (Wallace and Associates)
Lobbyist Organisations,2015,Wallace and Associates
Lobbyist,2015,Melissa Ann Walsh
Lobbyist,2015,Kathleen Elizabeth Walsh
Lobbyist,2015,Martin A Walsh (Gateway Public Solutions)
Lobbyist,2015,"Mary Ann Walsh (Governmental Strategies, Inc.)"
Lobbyist,2015,John Coleman Walsh (John Coleman Walsh Associates)
Lobbyist,2015,Steven M Walsh
Lobbyist,2015,Marc Walsh
Lobbyist,2015,"John Coleman Walsh (William F. Coyne, Jr., Esq. P.C.)"
Lobbyist,2015,Martha M Walz
Lobbyist,2015,John Garnett Ward
Lobbyist,2015,Patrick Wardell
Lobbyist,2015,Marlene D. Warner
Lobbyist,2015,Shawn Warren
Lobbyist Organisations,2015,Waterville Consulting
Lobbyist,2015,Kimberly Sue Watson
Lobbyist,2015,Elizabeth Watson
Lobbyist,2015,David Mark Watson
Lobbyist,2015,Linda Watters
Lobbyist,2015,Hillary Weber
Lobbyist,2015,Devon Weber
Lobbyist,2015,Michael D Weekes
Lobbyist,2015,Joseph Richard Weeks
Lobbyist,2015,Wayne Christopher Weikel
Lobbyist,2015,"William F Weld (ML Strategies, LLC)"
Lobbyist,2015,Gerald Chandler Weseen
Lobbyist,2015,Erik Wexler
Lobbyist,2015,Elizabeth RM Weyant
Lobbyist,2015,Kerry Whelan
Lobbyist,2015,"Eleanor White (Concord Square Planning & Development, Inc.)"
Lobbyist,2015,David White
Lobbyist,2015,Ralph White
Lobbyist,2015,"Robert White (Robert White Associates, Inc.)"
Lobbyist,2015,"W. Paul White (The Karol Group, Inc.)"
Lobbyist,2015,Michael J Widmer
